term,coef,se,p,event_time,arm,n_authors,n_obs,split,subgroup,outcome,table,vs_subgroup,diff_in_diff,z
,,0.8197,0.5256,-3,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,0.5203,0.635
,,1.1833,0.1497,0,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,1.7046,1.441
,,1.3133,0.2428,0,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,1.534,1.168
,,1.2387,0.3829,0,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,1.0808,0.873
,,1.2344,0.0848,0,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,2.1274,1.723
,,1.5154,0.4001,0,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,1.275,0.841
,,0.8641,0.0503,1,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,1.6911,1.957
,,1.2264,0.308,1,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,1.2502,1.019
,,1.0294,0.5186,1,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.6645,0.646
,,0.9903,0.3343,1,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,0.956,0.965
,,2.601,0.4475,1,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,-1.9758,-0.76
,,0.6433,0.0883,2,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,1.0963,1.704
,,1.0429,0.0974,2,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,1.7285,1.657
,,0.8268,0.3376,2,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.7928,0.959
,,0.7854,0.2467,2,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,0.9098,1.158
,,2.4899,0.9183,2,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,0.2555,0.103
,,0.7844,0.6667,3,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,0.3378,0.431
,,1.5668,0.5812,3,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.8642,0.552
,,1.0966,0.7885,3,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,-0.2942,-0.268
,,0.887,0.8909,3,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,-0.1217,-0.137
,,1.9912,0.6746,3,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,0.8361,0.42
,,0.8211,0.2434,4,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,0.9578,1.167
,,1.7274,0.2996,4,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,1.7919,1.037
,,1.3387,0.3176,4,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,-1.3379,-0.999
,,0.9474,0.8258,4,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,0.2085,0.22
,,2.255,0.8615,4,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,0.3933,0.174
,,1.3394,0.3863,5,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,1.1603,0.866
,,1.6355,0.6649,5,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.7085,0.433
,,1.2192,0.8697,5,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.2,0.164
,,1.342,0.7351,5,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,0.4541,0.338
,,2.0224,0.6197,5,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,1.0036,0.496
,,1.6899,0.3877,6,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,1.4599,0.864
,,1.3935,0.0974,6,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,2.3098,1.658
,,1.1437,0.8109,6,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.2736,0.239
,,1.2824,0.5283,6,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,0.8088,0.631
,,1.3534,0.0072,6,AUTHOR_MISCONDUCT,,,subject_group,SOC,publications,heterogeneity_test,B/T,3.6355,2.686
,,0.7603,0.9882,-3,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,0.0112,0.015
,,0.9892,0.6782,-3,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,-0.4105,-0.415
,,0.9505,0.8639,-3,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.1629,0.171
,,0.8743,0.824,-3,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,-0.1945,-0.222
,,1.104,0.3022,-3,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,-1.1389,-1.032
,,1.2255,0.0575,0,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,2.3282,1.9
,,1.5879,0.8348,0,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.3312,0.209
,,1.3626,0.1556,0,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,1.935,1.42
,,1.2799,0.106,0,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,2.0686,1.616
,,1.6195,0.3496,0,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,1.5148,0.935
,,1.0017,0.013,1,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,2.4873,2.483
,,1.7713,0.591,1,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.9519,0.537
,,1.1639,0.1065,1,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,1.8788,1.614
,,1.2094,0.082,1,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,2.1031,1.739
,,2.8472,0.9068,1,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,-0.3332,-0.117
,,1.5754,0.7821,2,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,0.4357,0.277
,,1.8543,0.9553,2,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.1038,0.056
,,1.6588,0.7107,2,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.6153,0.371
,,1.6488,0.926,2,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,-0.1532,-0.093
,,3.3171,0.8113,2,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,0.792,0.239
,,0.9761,0.4469,3,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,0.7424,0.761
,,2.2768,0.3027,3,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,-2.3465,-1.031
,,1.2551,0.9563,3,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.0688,0.055
,,1.1039,0.7961,3,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,0.2853,0.258
,,2.3243,0.3098,3,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,2.3605,1.016
,,1.1369,0.0419,4,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,2.3133,2.035
,,2.0383,0.6658,4,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,-0.8803,-0.432
,,1.4434,0.9159,4,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,-0.1524,-0.106
,,1.3704,0.1104,4,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,2.1875,1.596
,,2.3475,0.7899,4,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,0.6256,0.266
,,1.4114,0.0189,5,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,3.3127,2.347
,,1.9702,0.85,5,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,-0.3727,-0.189
,,1.3651,0.0675,5,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,2.4956,1.828
,,1.415,0.1598,5,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,1.9891,1.406
,,2.1549,0.1599,5,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,3.0286,1.405
,,1.8054,0.1183,6,HONEST_ERROR,,,subject_group,BLS,publications,heterogeneity_test,B/T,2.8198,1.562
,,2.3814,0.7893,6,HONEST_ERROR,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.6365,0.267
,,1.3824,0.5937,6,HONEST_ERROR,,,subject_group,HSC,publications,heterogeneity_test,B/T,0.7374,0.533
,,1.4718,0.1426,6,HONEST_ERROR,,,subject_group,PHY,publications,heterogeneity_test,B/T,2.158,1.466
,,1.716,0.0134,6,HONEST_ERROR,,,subject_group,SOC,publications,heterogeneity_test,B/T,4.2425,2.472
k-3:AUTHOR_MISCONDUCT,-5.573319583618286e-14,0.0,,-3,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.0220153414659347,0.04282567454760618,0.6072039170335572,0,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.03419727638286574,0.03276767266131549,0.2966573114299689,1,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.03237252052845152,0.043865752407696176,0.46052005616409986,2,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.05964248301968966,0.05786520334376123,0.3026748941698889,3,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k-3:HONEST_ERROR,-5.1514348342607263e-14,0.0,,-3,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+0:HONEST_ERROR,-0.025929516028573518,0.04652030596944813,0.5772674177376125,0,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+1:HONEST_ERROR,-0.004777400817064681,0.03674990423198656,0.8965682939258162,1,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+2:HONEST_ERROR,0.043792840822493684,0.04781223217464325,0.3597016030443714,2,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k+3:HONEST_ERROR,-0.004223499273058651,0.05983792671063677,0.943730187471844,3,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-2.6645352591003757e-14,0.0,,-3,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.08282364072582293,0.10860065967842666,0.4456757405173881,0,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.26653262595881966,0.15236672989972608,0.080242004665255,1,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.2138850403811503,0.312058574403654,0.49309135506757773,2,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.07547392964551425,0.5313705845792553,0.8870513065078338,3,AUTHOR_MISCONDUCT,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k-3:HONEST_ERROR,-9.769962616701378e-15,0.0,,-3,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+0:HONEST_ERROR,0.019421172886496585,0.10970921339953948,0.8594894729072684,0,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+1:HONEST_ERROR,0.46157308038494715,0.41965375491250934,0.27137993608343214,1,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+2:HONEST_ERROR,0.48386761753096685,0.39896732746214814,0.22520625441989872,2,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k+3:HONEST_ERROR,0.0886588658866081,0.551530291626055,0.8722897766256958,3,HONEST_ERROR,1074.0,7518.0,career_band,early (<5y),publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.030665980361103684,0.035373116918076195,0.38598092081507973,-3,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.02541046352021742,0.029860164896147,0.3947793392241912,0,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.017177436384756717,0.03660622487195107,0.6388916261988666,1,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.06528217717242524,0.04075882655570535,0.10922867066090491,2,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.056254619364378505,0.037010712857518696,0.12852227699287955,3,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k-3:HONEST_ERROR,-0.014362755888182033,0.03806813159034859,0.7059575071267283,-3,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+0:HONEST_ERROR,0.042409567833294526,0.033518163367844044,0.2057741156590045,0,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+1:HONEST_ERROR,0.03057817888326042,0.03940527218823607,0.4377536658742054,1,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+2:HONEST_ERROR,-0.005062733876297076,0.04316392487929566,0.9066295675872518,2,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k+3:HONEST_ERROR,0.005136106831019366,0.03752706610855886,0.8911382431291099,3,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.03968825889562666,0.15920305174430954,0.8031338904780871,-3,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.012022225741687986,0.18443515036250177,0.9480274790294656,0,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.1635875303558807,0.34466683587924923,0.6350542148306035,1,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.3141075388027277,0.35596021064833755,0.3775480085157885,2,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.8491355189526564,0.563031135086393,0.1315160896246632,3,AUTHOR_MISCONDUCT,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k-3:HONEST_ERROR,0.046344192530577644,0.17173361146894617,0.7872672437705803,-3,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+0:HONEST_ERROR,0.15117580159948085,0.19692570070858842,0.4426776841486739,0,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+1:HONEST_ERROR,-0.0635134639372481,0.3561160267276311,0.8584477377476534,1,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+2:HONEST_ERROR,-0.11164612223940829,0.3733897888273665,0.7649347828935682,2,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k+3:HONEST_ERROR,-0.5341275955683369,0.6322582170108738,0.3982261766139259,3,HONEST_ERROR,2810.0,19670.0,career_band,mid (5-10y),publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.0008685097528651209,0.01583669066081188,0.9562646432378272,-3,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.02315704900700505,0.026635368725587884,0.38462305736834024,0,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.00929874977860734,0.019557681949544367,0.6344644454110138,1,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.03500589484728356,0.023935514413472452,0.1436018988905241,2,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.060719462054626014,0.019452763289594707,0.0018000572583480867,3,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k-3:HONEST_ERROR,-0.01672450485520205,0.01829922722837393,0.36074524034304245,-3,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+0:HONEST_ERROR,-0.006110439748473473,0.028147255432057632,0.828139534098457,0,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+1:HONEST_ERROR,0.022961939085423932,0.01991334708814034,0.24887225671449986,1,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+2:HONEST_ERROR,-0.013911911280320155,0.02366301709548197,0.5565874021210795,2,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k+3:HONEST_ERROR,-0.017737787141208383,0.019666570096469334,0.3670962803214932,3,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.023538321239472637,0.15178315867017264,0.876759345063038,-3,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.29119785054403735,0.31808061704819424,0.3599373757019977,0,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.18778857373091862,0.475639058783321,0.6929807604388154,1,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.23030414572714708,0.3595210361954444,0.5217916920177241,2,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.7527576325428276,0.4801792729989846,0.11696060187305335,3,AUTHOR_MISCONDUCT,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k-3:HONEST_ERROR,-0.08383239936693698,0.16544284965064165,0.6123546947485252,-3,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+0:HONEST_ERROR,-0.2366000769988048,0.32448166465075773,0.465901861339975,0,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+1:HONEST_ERROR,0.27053300252381884,0.49160910751753,0.582112911896322,1,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+2:HONEST_ERROR,0.1775623476065924,0.35885448735019143,0.6207390474188053,2,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k+3:HONEST_ERROR,-0.3087463104761321,0.4778275962429718,0.5181849149527458,3,HONEST_ERROR,5585.0,39095.0,career_band,senior (10-20y),publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.004609157617023241,0.011254252482214773,0.6821374822908124,-3,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.005317704045144742,0.014437970790573244,0.7126392555519914,0,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.013468892668337284,0.014693674033588906,0.3593283447474638,1,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.04245819736333356,0.013118170124543754,0.0012096516433772742,2,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.059117552199457565,0.014194943894774142,3.117748069669801e-05,3,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k-3:HONEST_ERROR,-0.018807938228723148,0.01235298001203168,0.12787318132134473,-3,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+0:HONEST_ERROR,-0.00018916347706844638,0.014809237467523877,0.9898086235710526,0,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+1:HONEST_ERROR,-0.019460976275286368,0.014893445739254415,0.19132121780777256,1,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+2:HONEST_ERROR,-0.03260212246583605,0.013114089733972227,0.01291742531920237,2,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k+3:HONEST_ERROR,-0.036017758504980506,0.013647060105944507,0.00830940802523683,3,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.17796074047807764,0.6612894753935952,0.7878437206841664,-3,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.4362049796570684,0.6073681711572778,0.47264092171197003,0,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-1.0724556332145143,1.1915517753267257,0.3680938848994235,1,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-1.3508428637535257,1.0813054922652394,0.2115662178462001,2,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-2.055803089398582,1.3303765761484683,0.12227877380264696,3,AUTHOR_MISCONDUCT,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k-3:HONEST_ERROR,-0.6381249216428309,0.8596688986349276,0.45791073689190354,-3,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+0:HONEST_ERROR,-0.8318552401601638,0.8358984968752069,0.31965700303966704,0,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+1:HONEST_ERROR,-0.9854183720878531,1.3215655848296335,0.4558820738391711,1,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+2:HONEST_ERROR,-1.3183317108785335,1.2214655641963392,0.28045258000959405,2,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k+3:HONEST_ERROR,-1.8322320921553659,1.4504137570306679,0.20650011348355868,3,HONEST_ERROR,7825.0,54775.0,career_band,veteran (20y+),publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.023072492629688746,0.02725860100888191,0.39731301135653974,-3,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.01447216853120685,0.028832533124594252,0.6157105358123525,0,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.03905289052890179,0.03747934050646269,0.2974188819235988,1,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.0007858411917412433,0.03482474685782192,0.9819967867155379,2,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.08468048966204275,0.033680129193696486,0.011928358355903557,3,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k-3:HONEST_ERROR,0.06642101284958418,0.039862245504958656,0.0956609025937305,-3,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+0:HONEST_ERROR,0.0180461073318193,0.03489415284611797,0.6050395264139978,0,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+1:HONEST_ERROR,-0.01955782312925547,0.045075641829800686,0.6643690806904461,1,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+2:HONEST_ERROR,-0.0514928193499663,0.04457098346504701,0.24796794357557062,2,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k+3:HONEST_ERROR,-0.03769841269841592,0.04221070519283584,0.3718032184377915,3,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,active,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.449183896600855,0.2911471147792015,0.12287753563223713,-3,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.40658251820615066,0.5132655660216471,0.4282741273923021,0,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.45558777016339436,0.30529608013803833,0.135625297761246,1,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.6168170015033239,0.4021770960994058,0.1251047043556741,2,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.4191852632812169,0.710720125485695,0.5553223527697488,3,AUTHOR_MISCONDUCT,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k-3:HONEST_ERROR,0.35893801965229377,0.3687520922701784,0.3303616350255596,-3,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+0:HONEST_ERROR,-0.16090325018897844,0.5869928596398168,0.7839966363581414,0,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+1:HONEST_ERROR,0.4855442176870559,0.4599679601802814,0.29114897488542657,1,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+2:HONEST_ERROR,0.3283257747543278,0.48798052346094295,0.501058267113462,2,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k+3:HONEST_ERROR,-0.14767573696145053,1.2051796132298693,0.9024759510732809,3,HONEST_ERROR,1387.0,9709.0,subject_group,B/T,publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.022498746674050163,0.012339210966474582,0.06824982931788615,-3,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,active,placebo,,,
