openalex_id,doi,pub_year,n_authors,source_id,retraction_date,retraction_year,category,rw_journal,rw_publisher
W2940205742,10.19193/0393-6384_2018_4_143,2018,10,S4306401065,2018-05-01,2018.0,UNCONFIRMED_CONCERNS,Acta Medica Mediterranea,Carbone Editore di Alessandro Pennino
W2395685435,10.1016/s0022-5223(19)35501-1,1990,4,S127437062,2021-03-12,2021.0,AUTHOR_MISCONDUCT,Journal of Thoracic and Cardiovascular Surgery,Elsevier
W1996902556,10.1016/j.camwa.2014.02.004,2014,3,S4210205691,2020-12-07,2020.0,AUTHOR_MISCONDUCT,Computers & Mathematics with Applications,Elsevier
W2901809125,10.19193/0393-6384_2018_4_142,2018,4,S4306401065,2018-04-01,2018.0,UNCONFIRMED_CONCERNS,Acta Medica Mediterranea,Carbone Editore di Alessandro Pennino
W2621076685,10.3233/thc-171329,2017,10,S2501230301,2020-08-18,2020.0,HONEST_ERROR,Technology and Health Care,IOS Press (bought by Sage November 2023)
W3103037772,10.5197/j.2044-0588.2020.042.015,2020,2,S38981329,2021-06-17,2021.0,HONEST_ERROR,New Disease Reports,Wiley
W1859936122,10.1016/j.chembiol.2015.08.012,2015,1,S85134406,2017-04-20,2017.0,AUTHOR_MISCONDUCT,Cell Chemical Biology,Elsevier - Cell Press
W2513740829,10.1016/j.jacc.2016.04.015,2016,18,S60865174,2016-05-06,2016.0,HONEST_ERROR,Journal of the American College of Cardiology (JACC),Elsevier
W2984053181,10.1016/j.jfa.2007.03.008,2007,1,S54953690,2019-11-12,2019.0,EDITORIAL_COMPROMISE,Journal of Functional Analysis,Elsevier
W609729646,10.1016/j.virol.2015.06.003,2015,5,S6147291,2021-03-11,2021.0,AUTHOR_MISCONDUCT,Virology,Elsevier
W3072104416,10.1007/s00125-014-3355-0,2014,9,S4306401708,2015-03-24,2015.0,HONEST_ERROR,Diabetologia,Springer
W2152562916,10.1016/j.ijsu.2014.08.389,2014,11,S67965910,2017-10-28,2017.0,AUTHOR_MISCONDUCT,International Journal of Surgery,Elsevier
W2295734570,10.1016/j.jbi.2016.03.005,2016,9,S11622463,2016-08-11,2016.0,AUTHOR_MISCONDUCT,Journal of Biomedical Informatics,Elsevier
W2791258230,10.1016/j.jacc.2017.12.047,2018,1,S60865174,2020-10-12,2020.0,UNCLASSIFIED,Journal of the American College of Cardiology (JACC),Elsevier
W2884936917,10.1016/j.cam.2018.07.022,2018,4,S165473669,2019-06-03,2019.0,UNCONFIRMED_CONCERNS,Journal of Computational and Applied Mathematics,Elsevier
W4231650820,10.1002/pbc.20952,2006,16,S119714264,2015-01-01,2015.0,EDITORIAL_COMPROMISE,Pediatric Blood & Cancer,Wiley
W2582804733,10.1130/b31543.1,2017,7,S3271665,2017-03-02,2017.0,HONEST_ERROR,GSA Bulletin,Geological Society of America
W3127149383,10.1007/s12652-020-02786-2,2021,6,S48031226,2022-10-30,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W2904301837,10.3892/mmr.2016.5954,2016,4,S95395365,2017-03-08,2017.0,UNCLASSIFIED,Molecular Medicine Reports,Spandidos
W2277345355,10.4236/jss.2013.13005,2013,1,S2784850370,2016-01-15,2016.0,AUTHOR_MISCONDUCT,Open Journal of Social Sciences (JSS),Scientific Research Publishing (SCIRP)
W4232928267,10.1172/jci22758,2005,13,S114430552,2016-04-01,2016.0,AUTHOR_MISCONDUCT,The Journal of Clinical Investigation (JCI),American Society for Clinical Investigation
W2955743706,10.1371/journal.pone.0218664,2019,2,S202381698,2019-09-10,2019.0,UNCONFIRMED_CONCERNS,PLoS One,PLoS
W2098585472,10.1172/jci22787,2004,17,S114430552,2015-04-01,2015.0,AUTHOR_MISCONDUCT,The Journal of Clinical Investigation (JCI),American Society for Clinical Investigation
W2120588251,10.1111/j.1558-5646.2007.00090.x,2007,2,S87560609,2016-03-01,2016.0,HONEST_ERROR,Evolution: International Journal of Organic Evolution,Wiley
W2050941179,10.1172/jci23187,2005,3,S114430552,2016-11-01,2016.0,AUTHOR_MISCONDUCT,The Journal of Clinical Investigation (JCI),American Society for Clinical Investigation
W2794934885,10.3892/ol.2018.8374,2018,7,S58832373,2021-08-02,2021.0,AUTHOR_MISCONDUCT,Oncology Letters,Spandidos
W2152698676,10.4103/0972-5229.43684,2008,3,S181849870,2015-10-09,2015.0,AUTHOR_MISCONDUCT,Indian Journal of Critical Care Medicine,Wolters Kluwer
W3134253202,10.3892/ijo.2011.934,2011,1,S169822654,2021-02-08,2021.0,AUTHOR_MISCONDUCT,International Journal of Oncology,Spandidos
W2473461201,10.18184/2079-4665.2016.7.1.66.71,2016,1,S2737150848,2017-03-07,2017.0,AUTHOR_MISCONDUCT,World (Modernization. Innovation. Development) (Мир (Модернизация. Инновации. Развитие)),Publishing House Science (Moscow) (Издательский Дом Наука (Москва))
W1975940182,10.4236/ajcm.2015.51001,2015,4,S2764880020,2016-05-04,2016.0,AUTHOR_MISCONDUCT,American Journal of Computational Mathematics,Scientific Research Publishing (SCIRP)
W2090633266,10.2147/oaju.s13370,2010,4,S2737156643,2020-12-16,2020.0,AUTHOR_MISCONDUCT,Research and Reports in Urology,Taylor and Francis - Dove Press
W2031779601,10.1074/jbc.m709854200,2008,3,S140251998,2017-02-03,2017.0,AUTHOR_MISCONDUCT,The Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology (ASBMB)
W2048841755,10.1007/s10846-015-0182-6,2015,6,S91329792,2019-08-19,2019.0,AUTHOR_MISCONDUCT,Journal of Intelligent & Robotic Systems,Springer
W2508750361,10.4236/tel.2015.53047,2015,1,S2764708357,2016-08-15,2016.0,AUTHOR_MISCONDUCT,Theoretical Economics Letters,Scientific Research Publishing (SCIRP)
W2138809967,10.2147/ndt.s5040,2009,1,S124245730,2020-12-16,2020.0,AUTHOR_MISCONDUCT,Neuropsychiatric Disease and Treatment,Taylor and Francis - Dove Press
W2944891671,10.1212/wnl.0000000000007645,2019,5,S79704628,2020-06-04,2020.0,UNCONFIRMED_CONCERNS,Neurology,American Academy of Neurology
W2523527789,10.4236/ojfd.2016.63018,2016,1,S2764500809,2017-07-24,2017.0,HONEST_ERROR,Open Journal of Fluid Dynamics (OJFD),Scientific Research Publishing (SCIRP)
W2894901622,10.1016/j.arthro.2018.05.044,2018,4,S107905979,2021-09-30,2021.0,AUTHOR_MISCONDUCT,Arthroscopy: The Journal of Arthroscopic & Related Surgery,Elsevier
W2983556798,10.30574/wjarr.2019.3.3.0065,2019,3,S4210223820,2020-02-01,2020.0,AUTHOR_MISCONDUCT,World Journal of Advanced Research and Reviews,World Journal Series
W2620114054,10.4236/ojpp.2017.72009,2017,1,S2765070342,2019-06-28,2019.0,HONEST_ERROR,Open Journal of Philosophy (OJPP),Scientific Research Publishing (SCIRP)
W2765275878,10.4236/ojanes.2017.710035,2017,4,S2764630504,2021-07-13,2021.0,AUTHOR_MISCONDUCT,Open Journal of Anesthesiology,Scientific Research Publishing (SCIRP)
W2624544685,10.4236/jbise.2017.105b006,2017,5,S185889707,2017-05-22,2017.0,HONEST_ERROR,Journal of Biomedical Science and Engineering,Scientific Research Publishing (SCIRP)
W2073183997,10.1074/jbc.m112.387738,2012,2,S140251998,2017-02-03,2017.0,HONEST_ERROR,The Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology (ASBMB)
W2582276537,10.4236/apm.2017.71004,2017,1,S2764560593,2017-04-06,2017.0,AUTHOR_MISCONDUCT,Advances in Pure Mathematics (APM),Scientific Research Publishing (SCIRP)
W2919139348,10.21315/mjms2019.26.1.12,2019,4,S4210184985,2021-02-24,2021.0,UNCONFIRMED_CONCERNS,Malaysian Journal of Medical Sciences,Universiti Sains Malaysia Press
W2006480777,10.1016/j.econmod.2012.05.024,2012,4,S141184754,2015-01-23,2015.0,AUTHOR_MISCONDUCT,Economic Modelling,Elsevier
W2644654940,10.1016/j.ijans.2014.06.004,2014,3,S2898612945,2015-06-04,2015.0,AUTHOR_MISCONDUCT,International Journal of Africa Nursing Sciences,Elsevier
W2915197255,10.19193/0393-6384_2017_2s_192,2017,2,S4306401065,2018-04-01,2018.0,UNCONFIRMED_CONCERNS,Acta Medica Mediterranea,Carbone Editore di Alessandro Pennino
W2969257892,10.4236/am.2019.108049,2019,1,S4210211746,2019-09-05,2019.0,HONEST_ERROR,Applied Mathematics,Scientific Research Publishing (SCIRP)
W2934615186,10.4236/ojanes.2019.94006,2019,5,S2764630504,2021-07-13,2021.0,AUTHOR_MISCONDUCT,Open Journal of Anesthesiology,Scientific Research Publishing (SCIRP)
W3120697893,10.19193/0393-6384_2018_5_182,2018,10,S4306401065,2018-05-01,2018.0,UNCONFIRMED_CONCERNS,Acta Medica Mediterranea,Carbone Editore di Alessandro Pennino
W2917588287,10.4236/ojanes.2019.93004,2019,4,S2764630504,2021-07-13,2021.0,AUTHOR_MISCONDUCT,Open Journal of Anesthesiology,Scientific Research Publishing (SCIRP)
W2097087501,10.3892/or.2015.4186,2015,4,S124357017,2021-06-10,2021.0,AUTHOR_MISCONDUCT,Oncology Reports,Spandidos
W2966119762,10.4236/wja.2019.93008,2019,10,S2764431896,2019-09-12,2019.0,HONEST_ERROR,World Journal of AIDS,Scientific Research Publishing (SCIRP)
W2893072830,10.19193/0393-6384_2017_2s_193,2017,9,S4306401065,2018-10-29,2018.0,UNCONFIRMED_CONCERNS,Acta Medica Mediterranea,Carbone Editore di Alessandro Pennino
W2202882923,10.1080/14620316.2014.11513109,2014,4,S55420515,2020-04-02,2020.0,HONEST_ERROR,Journal of Horticultural Science and Biotechnology,Taylor and Francis
W2607472824,10.3892/etm.2017.4342,2017,5,S151424340,2019-10-04,2019.0,AUTHOR_MISCONDUCT,Experimental and Therapeutic Medicine,Spandidos
W2560719576,10.3851/imp3115,2016,10,S137629795,2018-04-01,2018.0,HONEST_ERROR,Antiviral Therapy,International Medical Press
W3119335480,10.4236/jss.2021.91003,2021,6,S2784850370,2021-01-20,2021.0,HONEST_ERROR,Open Journal of Social Sciences (JSS),Scientific Research Publishing (SCIRP)
W1965576527,10.1103/physreva.91.032505,2015,1,S164566984,2020-01-03,2020.0,AUTHOR_MISCONDUCT,Physical Review A,American Physical Society
W2790071057,10.1134/s1087659617060049,2017,5,S32092366,2018-08-15,2018.0,AUTHOR_MISCONDUCT,Glass Physics and Chemistry,Springer
W2312358921,10.1109/aipr.2015.7444522,2015,3,,2016-03-31,2016.0,AUTHOR_MISCONDUCT,2015 IEEE Applied Imagery Pattern Recognition Workshop (AIPR),IEEE: Institute of Electrical and Electronics Engineers
W3173013980,10.1016/j.medengphy.2021.05.018,2021,3,S52939411,2022-02-23,2022.0,AUTHOR_MISCONDUCT,Medical Engineering & Physics,Elsevier
W2887710206,10.1080/09593330.2018.1513082,2018,2,S37011080,2018-12-10,2018.0,EDITORIAL_COMPROMISE,Environmental Technology,Taylor and Francis
W4220875485,10.1080/10803548.2022.2059171,2022,7,S120187538,2022-11-08,2022.0,AUTHOR_MISCONDUCT,International Journal of Occupational Safety and Ergonomics,Taylor and Francis
W2996193024,10.1080/03007995.2019.1703664,2019,8,S206643269,2020-01-29,2020.0,HONEST_ERROR,Current Medical Research and Opinion,Taylor and Francis
W4210679507,10.12659/msm.914653,2019,3,S156858864,2019-08-21,2019.0,AUTHOR_MISCONDUCT,Medical Science Monitor: International Medical Journal of Experimental and Clinical Research,"International Scientific Information, Inc"
W2103896784,10.1109/rfic.2007.380870,2007,1,,2017-07-02,2017.0,AUTHOR_MISCONDUCT,2007 IEEE Radio Frequency Integrated Circuits (RFIC) Symposium,IEEE: Institute of Electrical and Electronics Engineers
W2782808480,10.1080/23312025.2018.1426255,2018,7,S4210202663,2019-02-07,2019.0,HONEST_ERROR,Cogent Biology,Cogent OA
W2969810701,10.1080/1046669x.2019.1647914,2018,4,S77392188,2019-09-16,2019.0,EDITORIAL_COMPROMISE,Journal of Marketing Research,Taylor and Francis
W2597492790,10.24158/pep.2017.3.17,2017,1,S4210193441,2018-04-23,2018.0,AUTHOR_MISCONDUCT,"Society: Politics, Economy, Law (Общество: Политика, Экономика, Право)",HORS Publishing House (Krasnodar) (Издательский дом ХОРС (Краснодар))
W3126991091,10.1007/s00011-021-01439-0,2021,1,S55943811,2022-09-05,2022.0,AUTHOR_MISCONDUCT,Inflammation Research,Springer
W2766440416,10.1007/s12596-017-0431-0,2017,1,S4210192958,2017-11-04,2017.0,UNCONFIRMED_CONCERNS,Journal of Optics (India),Springer
W2759634187,10.1016/j.orgel.2017.09.045,2017,5,S99846442,2017-12-16,2017.0,AUTHOR_MISCONDUCT,Organic Electronics,Elsevier
W3014136543,10.1007/s10853-020-04586-7,2020,1,S26125866,2020-09-18,2020.0,AUTHOR_MISCONDUCT,Journal of Materials Science,Springer
W2531592074,10.1016/j.chemgeo.2016.05.035,2016,5,S141585851,2016-10-22,2016.0,EDITORIAL_COMPROMISE,Chemical Geology,Elsevier
W3126081229,10.1007/978-3-030-67654-4_22,2021,9,S4210178770,2022-04-13,2022.0,AUTHOR_MISCONDUCT,Sustainable Energy Systems: Innovative Perspectives,Springer - Nature Publishing Group
W3103873145,10.2147/ijn.s256494,2020,9,S101287785,2022-08-04,2022.0,AUTHOR_MISCONDUCT,International Journal of Nanomedicine,Taylor and Francis - Dove Press
W3048447658,10.1007/s13577-020-00393-z,2020,6,S70127540,2022-12-06,2022.0,AUTHOR_MISCONDUCT,Human Cell,Springer
W2998442766,10.1177/0020720919884237,2019,7,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W2803930295,10.1016/j.jallcom.2018.05.189,2018,9,S67716761,2021-03-01,2021.0,AUTHOR_MISCONDUCT,Journal of Alloys and Compounds,Elsevier
W3172066947,10.1038/s41423-018-0189-6,2018,7,S19143454,2021-06-10,2021.0,HONEST_ERROR,Cellular & Molecular Immunology,Springer - Nature Publishing Group
W3150455106,10.5187/jast.2021.e60,2021,7,S40007765,2021-05-31,2021.0,UNCONFIRMED_CONCERNS,Journal of Animal Science and Technology (JAST),Korean Society of Animal Science and Technology
W3159701053,10.3892/etm.2020.9455,2020,6,S151424340,2021-03-10,2021.0,HONEST_ERROR,Experimental and Therapeutic Medicine,Spandidos
W3211559629,10.1016/j.memsci.2021.120059,2021,3,S119469986,2021-12-09,2021.0,EDITORIAL_COMPROMISE,Journal of Membrane Science,Elsevier
W4221004493,10.1080/03019233.2022.2049585,2022,2,S179017329,2022-08-28,2022.0,AUTHOR_MISCONDUCT,Ironmaking & Steelmaking,Taylor and Francis
W2790595017,10.1109/temc.2018.2796091,2018,5,S163644703,2019-12-03,2019.0,EDITORIAL_COMPROMISE,IEEE Transactions on Electromagnetic Compatibility,IEEE: Institute of Electrical and Electronics Engineers
W2799733146,10.1371/journal.pone.0196128,2018,3,S202381698,2018-07-19,2018.0,HONEST_ERROR,PLoS One,PLoS
W3064293460,10.1007/s12264-020-00558-8,2020,6,S123288037,2022-09-13,2022.0,HONEST_ERROR,Neuroscience Bulletin,Springer
W3118846951,10.1080/02664763.2020.1870673,2021,4,S167117542,2021-07-20,2021.0,AUTHOR_MISCONDUCT,Journal of Applied Statistics,Taylor and Francis
W3124657637,10.1007/s12652-020-02868-1,2021,2,S48031226,2022-10-30,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3044504698,10.2147/cmar.s257422,2020,6,S2764554612,2022-09-21,2022.0,AUTHOR_MISCONDUCT,Cancer Management and Research,Taylor and Francis - Dove Press
W3016679682,10.1021/acs.orglett.0c01124,2020,5,S201989124,2022-02-11,2022.0,HONEST_ERROR,Organic Letters,American Chemical Society (ACS)
W3027839033,10.1177/0020720920923308,2020,2,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W2765492118,10.1016/j.jhevol.2017.09.005,2017,9,S83388334,2018-01-01,2018.0,AUTHOR_MISCONDUCT,Journal of Human Evolution,Elsevier
W2910553793,10.1007/s10257-018-00394-4,2019,4,S56271844,2022-11-14,2022.0,EDITORIAL_COMPROMISE,Information Systems and e-Business Management,Springer
W2804521413,10.1109/tfuzz.2018.2838552,2018,4,S134177497,2022-11-20,2022.0,AUTHOR_MISCONDUCT,IEEE Transactions on Fuzzy Systems,IEEE: Institute of Electrical and Electronics Engineers
W4205579199,10.1080/01932691.2016.1217490,2016,7,S65464001,2017-12-19,2017.0,AUTHOR_MISCONDUCT,Journal of Dispersion Science and Technology,Taylor and Francis
W3013600930,10.1007/s12038-020-0009-x,2020,1,S65171370,2020-11-11,2020.0,AUTHOR_MISCONDUCT,Journal of Biosciences,Springer
W3006678343,10.1177/1049731519839472,2019,3,S188440287,2020-02-02,2020.0,EDITORIAL_COMPROMISE,Research on Social Work Practice,SAGE Publications
W2545694597,10.17072/1995-4190-2016-32-158-164,2016,1,S4306538646,2017-09-01,2017.0,AUTHOR_MISCONDUCT,Bulletin of Perm University. Legal Sciences (Вестник Пермского Университета. Юридические Науки),Perm State National Research University (Пермский государственный национальный исследовательский университет)
W3132046642,10.1007/s00417-021-05128-w,2021,6,S93410275,2022-11-02,2022.0,ETHICS_VIOLATION,Graefe's Archive for Clinical and Experimental Ophthalmology,Springer
W3045975832,10.1021/acs.biomac.0c00662,2020,4,S11629336,2021-09-09,2021.0,HONEST_ERROR,Biomacromolecules,American Chemical Society (ACS)
W3043858151,10.1177/0020720920940578,2020,3,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W3121017292,10.1007/s11030-020-10169-0,2021,1,S105791650,2022-09-03,2022.0,AUTHOR_MISCONDUCT,Molecular Diversity,Springer
W3046587693,10.1080/00015385.2020.1800963,2020,4,S4394735472,2021-08-17,2021.0,AUTHOR_MISCONDUCT,Acta Cardiologica,Taylor and Francis
W3127062401,10.1016/j.mtbio.2021.100099,2021,2,S4210219546,2022-10-23,2022.0,AUTHOR_MISCONDUCT,Materials Today Bio,Elsevier
W4200017714,10.2147/jir.s333451,2021,5,S176681491,2022-10-31,2022.0,AUTHOR_MISCONDUCT,Journal of Inflammation Research,Taylor and Francis - Dove Press
W2979866526,10.1016/j.compedu.2019.103727,2019,3,S4210172634,2022-06-22,2022.0,AUTHOR_MISCONDUCT,Computers & Education,Elsevier
W2953552558,10.1016/j.conbuildmat.2019.06.061,2019,2,S29980478,2021-06-27,2021.0,AUTHOR_MISCONDUCT,Construction and Building Materials,Elsevier
W3173134069,10.2147/idr.s318005,2021,4,S2765028195,2021-10-19,2021.0,UNCONFIRMED_CONCERNS,Infection and Drug Resistance,Taylor and Francis - Dove Press
W3033178034,10.1007/s10143-020-01330-2,2020,1,S98437390,2021-11-13,2021.0,ETHICS_VIOLATION,Neurosurgical Review,Springer
W2982463925,10.1007/s00210-019-01746-8,2019,9,S159534381,2020-11-26,2020.0,AUTHOR_MISCONDUCT,Naunyn-Schmiedeberg's Archives of Pharmacology,Springer
W4212903484,10.1061/(asce)ey.1943-7897.0000833,2022,4,S23575585,2022-07-05,2022.0,AUTHOR_MISCONDUCT,Journal of Energy Engineering,American Society of Civil Engineers
W2966195233,10.2147/ijn.s210548,2019,7,S101287785,2022-11-28,2022.0,AUTHOR_MISCONDUCT,International Journal of Nanomedicine,Taylor and Francis - Dove Press
W3127910883,10.1016/j.ekir.2021.01.035,2021,2,S2764478277,2022-02-05,2022.0,UNCLASSIFIED,Kidney International,Elsevier
W3088298450,10.3345/cep.2020.00941,2020,5,S4210173089,2022-07-19,2022.0,AUTHOR_MISCONDUCT,Clinical and Experimental Pediatrics,Korean Pediatric Society
W3043158343,10.1177/0020720920940613,2020,2,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W830336437,10.1016/j.oceaneng.2015.06.001,2015,3,S76910236,2016-02-01,2016.0,HONEST_ERROR,Ocean Engineering,Elsevier
W2937545171,10.1590/1414-431x20197728,2019,5,S183843087,2020-08-03,2020.0,UNCONFIRMED_CONCERNS,Brazilian Journal of Medical and Biological Research: Revista Brasileira de Pesquisas Médicas e Biológicas,Associação Brasileira de Divulgação Científica (ABDC)
W3157188611,10.1177/00207209211005266,2021,2,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W3033432231,10.1177/0020720920928492,2020,7,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W3155636386,10.1177/00207209211003271,2021,2,S183582160,2021-12-15,2021.0,AUTHOR_MISCONDUCT,International Journal of Electrical Engineering & Education,SAGE Publications
W2945818489,10.1016/j.molstruc.2019.05.051,2019,8,S203479135,2019-09-15,2019.0,HONEST_ERROR,Journal of Molecular Structure,Elsevier
W4221070935,10.1080/03019233.2022.2049583,2022,2,S179017329,2022-08-13,2022.0,AUTHOR_MISCONDUCT,Ironmaking & Steelmaking,"Institute of Materials, Minerals and Mining"
W2531218634,10.1007/s00425-016-2606-3,2016,7,S193523036,2017-01-01,2017.0,AUTHOR_MISCONDUCT,Planta,Springer
W3014474850,10.1186/s13661-017-0786-9,2017,4,S61795452,2018-05-04,2018.0,AUTHOR_MISCONDUCT,Boundary Value Problems,Springer
W3125128690,10.1109/temc.2017.2775651,2017,8,S163644703,2018-10-01,2018.0,EDITORIAL_COMPROMISE,IEEE Transactions on Electromagnetic Compatibility,IEEE: Institute of Electrical and Electronics Engineers
W3149197144,10.3349/ymj.2021.62.4.325,2021,7,S107862393,2022-09-19,2022.0,AUTHOR_MISCONDUCT,Yonsei Medical Journal,Yonsei University College of Medicine
W2974310763,10.21790/rvs.2019.18.3.71,2019,4,S4210170019,2020-12-15,2020.0,ETHICS_VIOLATION,Research in Vestibular Science,Korean Balance Society
W2902964130,10.2147/ijn.s182184,2018,4,S101287785,2022-06-03,2022.0,AUTHOR_MISCONDUCT,International Journal of Nanomedicine,Taylor and Francis - Dove Press
W2905783610,10.1080/13504622.2018.1545157,2018,1,S94060836,2019-03-14,2019.0,EDITORIAL_COMPROMISE,Environmental Education Research,Taylor and Francis
W2994099968,10.1037/pha0000336,2019,9,S357931,2021-04-01,2021.0,HONEST_ERROR,Experimental and Clinical Psychopharmacology,American Psychological Association (APA)
